tweet_id,tweet_text,label
'383494536548188161',usgs alert m 26 southern california http://tco/wizprcknmc pasthour earthquake tsunami prayfromjapan,other_useful_information
'383119707882401792',@senator_baloch @veengasj @balaachmarri what bit of this post dont u guys understand ab bas karo yar https://tco/jkaricczew earthquake,not_related_or_irrelevant
'382877863789088769',"irony ""@us_crimes: obama with his family pakistani family killed by obamas drones uscrimes us pakistan drones http://tco/bk2iscfuwi""",not_related_or_irrelevant
'383992697046183936',"rt @ajmaljami: meanwhile pm singh also said ""india is committed sincerely to resolving all issues with pakistan including the issue of",not_related_or_irrelevant
'383863677620736000',usgs reports a m23 earthquake 9km ne of san antonio heights california on 9/28/13 @ 7:55:38 utc http://tco/fsy8y10rdb quake,other_useful_information
'383178390578024450',usgs reports a m17 earthquake 25km ene of pine valley california on 9/26/13 @ 10:34:32 utc http://tco/9da9yu6sdu quake,other_useful_information
'383253909122215936',rt @imshoaibraja: rip 350 people who died in earthquake in baloshistan may allah bless their souls and give patience to their familes,injured_or_dead_people
'384454934172688384',people of pakistan get ready for a shocking start of october pmln govt is gifting rs5+ in petroleum &amp; rs5+ per unit rise in electricity,not_related_or_irrelevant
'383663096272674817',rt @wekhevixwaz: balochistan hit with 78 magnitude earthquake death toll continues to rise how is the pakistani government responding,injured_or_dead_people
'383993489262149632',rt @bqt92_bot: 911 inside job and hereafter http://tco/kkw8xltfrw japan tsunami fukushima earthquake 9_11 nuclear nazism = zi,other_useful_information
'385030981113372672',cm balochistan: as many as 600 people sustained injuries in 2 earthquakes,injured_or_dead_people
'384040368343617536',earthquakeblastsdenguecongo virus so many reasons to die in pakistan,not_related_or_irrelevant
'384632413558542336',electricity price increased 567 per unit over 200 units consumers pakistan wapda,not_related_or_irrelevant
'384668604924325889',earthquake: m 10 nevada http://tco/qaaje44qv7,other_useful_information
'382938403618422784',pic of a new island in pakistan after an earthquake http://tco/ziy7rfcl4f,other_useful_information
'384290416478019584',temblor m 44 168km ene of taltal chile http://tco/xwsfsnl0jt earthquake sismo,other_useful_information
'383128095646961664',usgs breaking m 61 101km wsw of puerto madero mexico http://tco/pti4tubte3 pasthour 61 earthquake tsunami prayfromjapan,caution_and_advice
'382921620983001089',my misbah fan friend texted me that the new island should be named misbahabad earthquake cricket,other_useful_information
'383193756968558592',@nationalparty_ did talked about the earthquake affecteess awaran,not_related_or_irrelevant
'382969541677961216',usgs alert m 29 puerto rico region: september 25 2013 20:07:56 gmt http://tco/0ljajrdbwz earthquake tsunami prayfromjapan,other_useful_information
'382848828241891328',rt @adilnajam: 79 earthquake hits balochistan we are a resilient people but why must our resilience be tested so often how i wish for,sympathy_and_emotional_support
'383223463538094080',rt @anasmallick: earthquake survivors of balochistan being shifted for medical treatment by pakistani paramilitary forces http://tco/6ty,displaced_people_and_evacuations
'382986904334913536',usgs breaking m 13 7km ene of san martin california http://tco/vz2lb5bzjo pasthour 13 earthquake tsunami prayfromjapan,not_related_or_irrelevant
'384940522332102656',usgs reports a m022 earthquake 2km ne of spanish springs nevada on 10/1/13 @ 6:26:28 utc http://tco/ak2vexiow2 quake,other_useful_information
'385008123553267712',rt @fariyalbad: ic of small island created near gwadar after 78 earthquake that rocked most parts of western balochistan http://tco/tdcu,other_useful_information
'383847135323508737',rt @gfarooqi: just returned from awaran severely miserable condition of earth quake victims no water no food no tents no medical still,donation_needs_or_offers_or_volunteering_services
'384737293921050625',how prepare are you earthquake http://tco/zbgsmifpo2,caution_and_advice
'383142929956880384',rt @ajstream: following the earthquake in balochistan the island that sprung up near gwadar has people tweeting - http://tco/xxwax5nsms,other_useful_information
'383669894484865024',earthquake at 50km wnw of anchor point alaska 28 m detph 796 km - 2013-09-27 21:01:48 utc http://tco/dsqsxpxjbe,caution_and_advice
'383729553153462272',rt @ss_serene: prayforpakistan thoughts and prayers with the displaced and the families of those dead and injured balochistan,sympathy_and_emotional_support
'384139790201126912',earthquake m 31 northern alaska http://tco/o7qavfic1c,other_useful_information
'382956162372870144',rt @humanityroad: peru earthquake revised to 70m felt across 1200 miles from huacho peru to iquique chile http://tco/rnh0dk6ik5 ter,other_useful_information
'384409408174051328',rt @bbclysedoucet: another attack peshawar - more than 30 dead &amp; 80+ injured much anger &amp; anguish pakistan - 3rd attack in a week in thi,injured_or_dead_people
'384714052707954688',sismo earthquake m 27 5km s of volcano hawaii http://tco/l1o9gttlcw,other_useful_information
'384586611754668034',rt @bbcworldservice: number dead in pakistan quake is 348 and rising + 513 injured + 2 army units helping in rescue disaster operations,injured_or_dead_people
'384720178014994432',breaking: earthquake tremors felt in thatta no reports of loss of life or any type of property in this earthquake karachi pakistan,other_useful_information
'382947908003594240',rt @robertspeta: island off of gwadar formed after todays earthquake in pakistan http://tco/sidp7cgwgi,other_useful_information
'384400659174674432',@essel1 attention was on kpk pakistan when unfortunate blast in church killed many why no focus on todays or on yesterdays bus blast,injured_or_dead_people
'383363744379588608',[epicenter] miyagi coast [max shindo] 1 (2013-9-27 7:44) http://tco/fuxrzpxrk2 earthquake jpquake,other_useful_information
'384209290279809024',three blasts in 8 days around 150 people killed and several dozens injured peshawar pakistan taliban,injured_or_dead_people
'382943605914341376',7 more shocks at low scale after yesterday earthquake in pakistan earth is making changes in blink of an eye,other_useful_information
'383685194743812096',i love the way u twerkit &amp; how u make dat earthquake &amp; dat bootyshake,not_related_or_irrelevant
'384906948912504832',rt @asimbajwaispr: earthquake update: army units evacuating injured and their noks in jeep ambulances http://tco/x0hud0pfj7,displaced_people_and_evacuations
'384598875886981120',rt @quakelist: earthquake m 29 66km n of hatillo puerto rico http://tco/9eetw5mhxa,other_useful_information
'384756761787236352',what a hell mt @newstanweer: increase in electricity tariff &amp; petroleum prices is this for strengthening economy or poverty in pakistan,not_related_or_irrelevant
'383380737853906945',earthquake nz: magnitude 24 friday september 27 2013 at 11:57:21 am (nzst) 10 km east of seddon http://tco/oaxhlfaitt,other_useful_information
'383227983428743168',pakistan quake survivors face long wait for aid http://tco/haqyrixbfr pakistan,donation_needs_or_offers_or_volunteering_services
'383268111182340096',rt @pakistani_news: pakistan earthquake island belching poisonous gas: its only a day old but it already has gas http://tco/lovypirk3,caution_and_advice
'384411466193186816',pakistan aftershock hits region http://tco/w6kbstsavc quake earthquake,other_useful_information
'383941549236957184',rt @alarabiya_eng: breakingnews: at least 12 dead in powerful new pakistan earthquake: officials,injured_or_dead_people
'384415851631230976',rt @bbc_whys: well be talking with @alishahjourno about the earthquake in pakistan at 1700gmt whys balochistan,other_useful_information
'384243589452402688',"""@imraninc: this makes 100% sense that why imran khan said to open taliban office in pakistan pti http://tco/x3s0vyx2sv""",not_related_or_irrelevant
'385000950588395520',rt @ummsuhaym: anotha earthquake in pakistanthats wot hapens when a nation indulges in shirk allah destroyd many nations bcoz of disob,other_useful_information
'383662969626066944',rt @jud_cyberteam: rubbles every where you see may allah forgive us judreleif earthquake awaran http://tco/f8mizao2eq,sympathy_and_emotional_support
'383014059689644032',rt @lovemqm: appeal from mqm dear pakistan please come forward &amp; donate generously for earthquake affected people of balochistan relie,donation_needs_or_offers_or_volunteering_services
'383524281784619008',does state have law pmln cj rt: pakistan - girl found dead in karachi http://tco/z70ck4ytjp,injured_or_dead_people
'383200615452528641',rt @fasihafarrukh: pakistans earthquake was so violent it created this new island http://tco/tbcww5dxik http://tco/gpywhbtcyt via @was,other_useful_information
'382945222755229696',rt @quakestoday: 17 magnitude earthquake 39 km from alpine ca united stateshttp://tco/lkdjt2mgag,other_useful_information
'384608390875324416',quake m 29 island of hawaii hawaii - http://tco/lzaxmjrojm earthquake quake,caution_and_advice
'383084994136379392',rt @judfaisalabad: jud faisalabad drives massive donation collection compaign for earthquake victims of awaran judreleif http://tco/p9,donation_needs_or_offers_or_volunteering_services
'384918610629492736',rt @tahirulqadri: we express our deepest sorrow over the devastating earthquake in balochistan may allah grant a speedy recovery to the,sympathy_and_emotional_support
'384912595993391104',coincidence: the dps of @alizehihaider and @shireenmazari1 are same pakistan flag,not_related_or_irrelevant
'382856148711636992',rt @qasimhussayn: may allah have mercy on all those died in the earthquake that hit pakistan 275 died and many more injured :( http:,injured_or_dead_people
'382913831095132161',rt @fortressofinca: 68 magnitude earthquake strikes south peru we hope everyone is ok peru earthquake http://tco/oh0odhioyr,sympathy_and_emotional_support
'384221173577687040',3rd blast in peshawar in 7 days earthquakes in balochistan,not_related_or_irrelevant
'383241883834925056',we must not negotiate with terrorists who have drenched qaid e azams pakistan in blood http://tco/va1de98zmi,not_related_or_irrelevant
'383796086562779137',whenever i switch the channels only one news i see is bomb plast in pakistan earthquake violence ya allahh raham on us,other_useful_information
'384961064183791616',magnitude 28 earthquake in baja california http://tco/5bhejj2rl8 quake earthquake,other_useful_information
'384539418184265728',earthquake: m 37 southern california http://tco/btcmienewk,other_useful_information
'383876738054225920',"rather than pissing about with syria why dont we do something about pakistan - http://tco/xc1lquvygl where aid is going to ""insurgents""",donation_needs_or_offers_or_volunteering_services
'384383808696365056',rt @officialmqm: pic9: kkf send relief goods for balochistan earthquake victims reliefbykkf mqm http://tco/psxqczqwcy,donation_needs_or_offers_or_volunteering_services
'383865649270763520',shidat 72 thi pakistan met dept shidat 68 thi usgs earthquake karachi,other_useful_information
'383499207904346112',rt @shahalism: 300000+ people have been affected over five districts; awaran panjgur chaghi khuzdar and gwadar deaths: 358 wounded: 53,injured_or_dead_people
'383090111283343360',7 deaths in jehadi attacks in jammu &amp; samba yet manmohan insists on talks with pakistan take his iq test please,injured_or_dead_people
'383626112586096641',rt @newpakistan2020: now only army is helping earthquake victims in balochistan while civilian leadership is enjoying honeymoon shame,donation_needs_or_offers_or_volunteering_services
'382934773490262016',2 men 2 women and 1 child injured in the earthquake shifted to karachi for treatment from awaran balochistan,injured_or_dead_people
'383278280444350464',rt @etribune: (news) girl found dead on karachi beach: evidence shows that she was suffocated http://tco/kuvsvejfmy pakistan,injured_or_dead_people
'383848058972536833',rt @faiz_baluch: balochistan quake death toll continues to climb - aljazeera exposed the lies of pakistan govt relief operations http://t,injured_or_dead_people
'384109696522539009',another deadly earthquake rocks balochistan http://tco/vnmwji5cun pakistan news follow,caution_and_advice
'383505346230091776',rt @q_nida: balochistan quake: aftershock of magnitude 5 hits awaran http://tco/22gfjqlejy islamabad,other_useful_information
'382869678399311873',massive earthquake hits balochistan: death toll rises to 328 | latest-news http://tco/zabxdezhih pakistan awaran gwadar,injured_or_dead_people
'383903384736374784',rt @jud_cyberteam: judreleif international media coverage in @usatoday earthquake http://tco/bbfmfe0kc5,not_related_or_irrelevant
'384986332595900416',- =&gt;for islamic info: follow @aersms =&gt;send 40404 islam muslim hadees allah pakistan namaz wazaif islamispeace hadith muslims,not_related_or_irrelevant
'383865516282355712',earthquake period was 30 second karachi,other_useful_information
'383869592642154497',three trucks relief good r ready to send earthquake affected areas of balochistan by mqm &amp; kkf today reliefbykkf,donation_needs_or_offers_or_volunteering_services
'382881931899056129',rt @cbcalerts: number of dead in 77-magnitude pakistan earthquake jumps to 327 according to local officials strong aftershocks continu,injured_or_dead_people
'383646970973151232',rt @alhaan_: heart breaking rt @capitaltv_news death toll rises to 600 - dpo awaran rafiq lasi earthquake balochistan,injured_or_dead_people
'384241292701483008',usgs breaking m 36 24km ene of pine valley california http://tco/knghcdpux2 pasthour 36 earthquake tsunami prayfromjapan,other_useful_information
'384816298569379840',sismo earthquake - magnitude 54 - tonga - 2013 september 30 22:41:03 utc: http://tco/fmfzcdwzpq va @lastquake,other_useful_information
'384930174011473920',earthquake m11: central california http://tco/sz59pxoewm,other_useful_information
'384590195539996672',usgs reports a m15 earthquake 8km ene of borrego springs california on 9/30/13 @ 8:03:49 utc http://tco/rnawhjmkrq quake,caution_and_advice
'383405573179719680',urdunews|irans support for pakistan earthquake-iran wants serious talks with g5+1|sahartv| urdu http://tco/uhghvh823g,other_useful_information
'383597324770869249',ppps sadiq umrani: all political parties should rise above their political differences and serve the earthquake affected people,other_useful_information
'382843515392491520',an injured child is being taken to a safer place earthquake balochistan,injured_or_dead_people
'384772938010206208',earlier privatizations falsely touted as transparent have already immenselyn damaged pakistan,not_related_or_irrelevant
'383589848910553088',rt @ahmermurad: who dies in drone strikes @tbij launches namingthedead project to identify the 2500+ killed in pakistan http://tco/m0c,injured_or_dead_people
'383461484808142848',rt @ell_enn: rotaract karsaz -initiating a fund raising drive for balochistan earthquakealsofundraiser song night @thesecondfloor on thi,donation_needs_or_offers_or_volunteering_services
'384122638500499456',rt @lucyhockingsbbc: if enough mothers breastfed their babies in pakistan %35 of deaths would end there says @savethechildren breastf,other_useful_information
'383618697371205633',rt @aliarqam: all the hue &amp; cry over attacks on helicopters carrying aid is a bid to prevent international aid agencies frm visitin awaran,donation_needs_or_offers_or_volunteering_services
'384156059549831168',death toll in fresh quake reaches 22 in awaran area of balochistan: repots pak media,injured_or_dead_people
'383900239314550784',rt @aak0: authorities shut down pakistans first gay support website - terrorism quake floods or whatever someone out there always stay,not_related_or_irrelevant
'384946800278257664',rt @gemwrld: can you guess what is this it is not a puma &amp; it is not signed by andy warhol earthquake modelling seismic http://tco/gz,not_related_or_irrelevant
'384918283805138944',rt @abc7: earthquake with a preliminary magnitude of 28 hit near loma linda at 10:35 am did you feel it,other_useful_information
'384051726350704640',rt @lululangeles: as if pakistan state &amp; all others dont do this rt @nadeemfparacha disturbing 2c blf treating quake in awaran as strate,other_useful_information
'383191483433906177',rt @allaboutmqm: video: mqm quaid altaf hussain appeals to philanthropists for generous donations reliefbykkf pakistan http://tco/mroap,donation_needs_or_offers_or_volunteering_services
'383691848335630336',rt @usaidnepal: earthquake preparedness in nepal watch this short animated video psa - http://tco/p9zjuke3tf,other_useful_information
'382870639599575042',"rt @afsheeniqbal5: ""none but army working in balochistan quake-hit areas"" of balochistan http://tco/0iw9juu4la awaran armyisprideofpak",other_useful_information
'384338468488613888',great job mea spokesperson just refused to comment on pakistan jurno who said oiur prez ready to talk why india so strict respect sir,not_related_or_irrelevant
'383161880053051392',rt @melissamelodee: my prayers are with the people of balochistan earthquake challenge faith,sympathy_and_emotional_support
'384061457576366082',usgs reports a m0 earthquake 2km wsw of san juan bautista california on 9/28/13 @ 21:04:37 utc http://tco/vkkanou1u0 quake,other_useful_information
'383133312169951232',quake survivors struggle for food shelter death till rises to almost 350 pakistan balochistan,injured_or_dead_people
'384295752811311105',rt @qasimalirazaali: qet altaf hussain strongly condemned blast in peshawar kpk and appealed mqm workers for blood donation for injured,donation_needs_or_offers_or_volunteering_services
'382950765167644672',rt @icrc: were ready to assist the pakistan red crescent society (@prcs_official) in their work to help those affected by earthquake in b,donation_needs_or_offers_or_volunteering_services
'383489673143648257',sismo earthquake m 33 51km se of punta cana dominican republic http://tco/i7fzrkltyx,other_useful_information
'383579270691307522',babar yaqoob the chief secretary of baluchistan says he never talked to any media denying reports of 515 deaths in earthquake,injured_or_dead_people
'383016032543068160',balochistan earthquake reliefpk @kkfpk have dispatched three trucks of goods tents medicines [video] http://tco/d0xgn9i1j1 hmrd,donation_needs_or_offers_or_volunteering_services
'382989427196178432',rt @anasmallick: 90% of houses in awaran balochistan have been totally destroyed due to the earthquake,infrastructure_and_utilities_damage
'384069784591024128',quakefactor m 25 central california: saturday september 28 2013 21:04:37 utcsaturday http://tco/ogwq7nugcz earthquake quake,other_useful_information
'384637106825744384',rt @_anthony_damato: jonathan dimuccio and nick drop like an earthquake comedy earthquake https://tco/e9cnfitytn,not_related_or_irrelevant
'383269241106886656',rt-@senator_baloch humanitarian black out balochistan 1000+ deaths &amp; 3000k affected - no international help http://tco/sasa9erj4o,injured_or_dead_people
'382879057676750848',baluchistan: gwadars quake island unlikely to last: experts http://tco/s3q13bmbae pakistan balochistan earthquake,other_useful_information
'382878439000133633',this is horrible - pakistan earthquake: hundreds dead in balochistan http://tco/88hhjkm1uu,injured_or_dead_people
'383096592590315520',earthquake pakistan: baluchistan earthquake pakistan update 1 24 september 2013 at 19:00hrs http://tco/xftbwpcfzo crisismanagement,other_useful_information
'382837286297415680',death toll from pakistan earthquake reaches 327 people - officials http://tco/dw9f9zxmqm via @voiceofrussia pakistan,injured_or_dead_people
'383497300502261760',rt @cnbcpakistan: breaking: fc team busy in relief work attacked again in buzdad near awaran earthquake,other_useful_information
'384760125854326785',rt @hasanshahzad: electricity tariff increased by rs 598 per unit pmln govtdropsinflationbomb pakistan,not_related_or_irrelevant
'384427930061131776',pakistan is already on the end those are the prayers of our beloved khalifaofislam who still protects you,sympathy_and_emotional_support
'383097800793546752',pakistan has now taken over my timeline island quake kashmir talks pm damn now this crossing my lineofcontrol happy birthday,not_related_or_irrelevant
'384628205619269632',rt @bpk69: so called anti baloch pakistan_army is helping &amp; treating them in earthquake hit areas of balochistan http://tco/ezutp6g3a9,donation_needs_or_offers_or_volunteering_services
'383895148318314496',earthquake m 32 southern alaska: september 28 2013 09:53:12 gmt http://tco/ztnp3770lg,other_useful_information
'383960568648171520',rt @troublesomesid: earthquake peshawarchurchblast awaran gwadar @defilibrator http://tco/vpu81otd2v,not_related_or_irrelevant
'384333352599171072',drop like an earthquake,not_related_or_irrelevant
'383012295284387840',usgs reports a m18 earthquake 4km nw of boron california on 9/25/13 @ 23:33:16 utc http://tco/8bjk14e27e quake,other_useful_information
'383122537850212352',death toll of balochistan earthquake hits 350 with more casualties feared pakistan http://tco/jyxr9o1f7v,injured_or_dead_people
'383262940796710912',@mediacrooks @thenewshour even pakistan have no plans to talk to balochistan freedom fightersno state help in earthquake mms terrorism,other_useful_information
'383687549208002560',rt @junaidkhanacca: tune to times now arnab goswami is just about start barking pakistan india kashmir jihadkashmir,other_useful_information
'383137684686135296',can all the terrorist groups open an office in pakistan so that people can register a formal complaint if they get killed or burgled :-),not_related_or_irrelevant
'384841048070971392',usgs alert m 21 northern california: october 01 2013 00:39:52 gmt http://tco/2wt4kaas7o earthquake tsunami prayfromjapan,other_useful_information
'384756119266004992',earthquake: m 36 island of hawaii hawaii http://tco/afszhxt8b9,other_useful_information
'383660916401012736',rt @zeebahashmi: symbls of hope and courage of pakistan http://tco/lnflficild @aliarqam@omaidus_ibtidah@beenasarwar@saqiipakistani @,not_related_or_irrelevant
'383636461079109634',300000 people have been affected 21000 homes have been destroyed and over 350 people have died earthquake pakistan,infrastructure_and_utilities_damage
'383216062470582272',rt @philipe_bujlod: breakingnews earthquake of 51 magnitude jolts hp himachal india news,caution_and_advice
'384511975637917696',new earthquake pasthour m 28 puerto rico region http://tco/tgyttxyaqp,other_useful_information
'384201365343322112',pakistan news final warning: raise salaries or face contempt charges ihc tells government http://tco/kff3blacg5,not_related_or_irrelevant
'383626306455605248',"rt @sophia_mjones: pakistan pm at unga urges us to stop using armed drones in pakistan which ""results in casualties of innocent civilia",not_related_or_irrelevant
'382877958110597121',folks we should more worry about earthquake affected people than wondering about new island appearing in gwader,injured_or_dead_people
'382905120670760960',westgate in kenya allsaints and and an earthquake in pakistan ulm germanny feels like a paradise on earth &lt;3 peace,not_related_or_irrelevant
'383982987064651776',rt @theofda: death toll rising in pakistan: 270+ now dead &amp; hundreds more injured by yesterdays earthquake our experts are monitoring t,injured_or_dead_people
'384894946198556672',rt @lpasqualis: a significant earthquake was reported by the usgs: m 64 - sea of okhotsk,other_useful_information
'383833550551662593',19 magnitude earthquake 165km nne of cape yakataga alaskahttp://tco/xggfwkmzz7,other_useful_information
'383551506319831040',rt @ifalasteen: ya allah help our brothers and sister in egypt syria somalia palestine pakistan bangladesh burma iraq afghanis,sympathy_and_emotional_support
'384216706329374720',earthquake m22: long valley area california http://tco/unwszrbtqh,other_useful_information
'382872822294409217',pakistans new earthquake island spews methane gas experts warn people not to go near it,caution_and_advice
'382968147265216512',rt @aqpk: just when pakistan mobilizes to help balochistan earthquake victims @reuterspakistan releases a story supporting bla terroris,other_useful_information
'384571564206743552',earthquake: m 11 southern california http://tco/wubjxztt6b,other_useful_information
'383662523658280960',death toll in earthquake in pakistan climbs to 355 http://tco/puofx7tchp quake earthquake,injured_or_dead_people
'384463412203634688',0 &gt; india pakistan cease fire over kashmir right now &lt;3 http://tco/minukguusy,not_related_or_irrelevant
'383990162411499520',"not a new propaganda frm brp ""@brp_official: balochistan quake victims face military offensives instead relief:brp http://tco/mjxlg6vrs8""",other_useful_information
'383244163321327616',rt @cnbcpakistan: death toll as a result of devastating earthquake in balochistan rises to 365 321 deaths confirmed in awaran only,injured_or_dead_people
'383733062623715330',usgs reports a m33 earthquake 159km n of road town british virgin islands on 9/27/13 @ 23:00:33 utc http://tco/fkzvjcxtrw quake,other_useful_information
'384043339982462977',usgs reports a m15 earthquake 23km s of manley hot springs alaska on 9/28/13 @ 19:48:31 utc http://tco/ubcanhqufd quake,other_useful_information
'382881458496765953',"rt @alisalmanalvi: ""if the ttp opens office in pakistan itll also create job opportunities for the unemployed pakistanis"" said an ambit",not_related_or_irrelevant
'383075734069067776',usgs reports a m06 earthquake 8km nw of the geysers california on 9/26/13 @ 3:46:23 utc http://tco/94dccheyla quake,other_useful_information
'383989118843490304',a 68-magnitude earthquake has struck pakistan in a region where at least 400 people died in a quake this week http://tco/e4cykv4uap,injured_or_dead_people
'382939414785036288',cofc: pakistan earthquake felt in south carolina: an musc employee has been disciplined after http://tco/xikyertznz pakistan news,other_useful_information
'383006681451343872',rt @scec: pressure from tuesdays m77 earthquake in pakistan helped erupt a mud volcano causing an island to be formed: http://tco/ta5,other_useful_information
'384342335867203584',at least 40 dead in pakistan blast | news - keyt: at least 40 people were killed and about 100 http://tco/cbmttmhphw pakistan news,injured_or_dead_people
'383982865039781888',pakistan peacetalkswithttp pti imrankhan wakeup helpbalochbrothers,not_related_or_irrelevant
'384707769535709184',rt @usprojectcjr: @latimes series seeks to make sure towers arent built along earthquake faults http://tco/bgjwsedw53,other_useful_information
'384209603388383233',police in pakistan say at least 25 killed after suspected car bomb went off in peshawar the site of a deadly church bombing last week,injured_or_dead_people
'383877992855769088',the ticking time bomb beneath quetta http://tco/4azb6dw8je very informativemay allah save us earthquake,sympathy_and_emotional_support
'383609535983673344',@whitehouse @pmoindia @nmenonrao @statedept @davidaxelrod @pfeiffer44&gt;gotta help pakistan govt take-per constitut-cntrl o armyisi @timesnow,donation_needs_or_offers_or_volunteering_services
'383251906816389120',rt @lululangeles: 2 donate 2 trusted balochistan earthquake relief v baloch welfare society visit their fb page 4 acct info https://tco/,donation_needs_or_offers_or_volunteering_services
'384247740474982402',usgs alert m 21 northern alaska: september 29 2013 09:03:05 gmt http://tco/jblx2zditx earthquake tsunami prayfromjapan,sympathy_and_emotional_support
'384296512924438528',earthquake at 33km e of san clemente chile 47 m detph 945 km - 2013-09-29 14:09:17 utc http://tco/lrjtcw00tx,other_useful_information
'383660278904524800',rt @jud_cyberteam: @jud_official and @fifpakistan have started relief ops in mashkai and mallaar also judreleif earthquake http://tco/i,donation_needs_or_offers_or_volunteering_services
'384016565374439424',rt @quakelist: earthquake m 26 48km nnw of road town british virgin islands http://tco/a7f9584dhx,other_useful_information
'382945492545437697',pakistan earthquake: how did it create a sudden island: et residents of gwadar pakistan scrambl http://tco/5xd774qlkh pakistan,other_useful_information
'383315061017956352',rt @tubzhoney: please contribute to balochistan earthquake relief efforts in whichever way you can big or small your contribution will m,donation_needs_or_offers_or_volunteering_services
'383596900177281024',earthquake m 42 56km se of istgah-e garmsar iran: friday september 27 2013 06:04:51 utcfriday september http://tco/fp2sapeyb7,caution_and_advice
'382975110124412929',massive quake creates island off pakistan coast (from @ap) http://tco/wnqnfc8eyl,other_useful_information
'384523910651199488',rt @quakesinca: 22 magnitude earthquake 2 mi from la verne ca united stateshttp://tco/xabr4inrtz,other_useful_information
'382876569946968064',a whole island splitoff because of the earthquake i cant even imagine what that would be like praying for our people pakistan,sympathy_and_emotional_support
'382880919972872192',in pictures: pakistan earthquake (bbc) http://tco/zyyuntd7fa earthquake,other_useful_information
'383102723551268864',rt @mujtaba_000: where is bla now when balochis need help pakistanarmy once again to the rescue earthquake,donation_needs_or_offers_or_volunteering_services
'382911863677145089',rt @rt_com: breaking update: death toll from pakistan earthquake rises to 327 - local officials http://tco/fmytyhejf4,injured_or_dead_people
'384675537954021378',ch nisar: pakistan army playing vital role to provide balochistan earthquake victims relief,donation_needs_or_offers_or_volunteering_services
'384556404423786496',rt @jud_cyberteam: karachi is declared as base camp for judreleif dispatches for awaran earthquake http://tco/6jud8fhcg2,donation_needs_or_offers_or_volunteering_services
'383101721016156161',pakistani rescuers search for survivors from deadly quake as death toll rises to 348 http://tco/9ohn8fgwkw balochistan pakistan,injured_or_dead_people
'384195534157643777',earthquake of m 48 - 110km s of ust-kamchatsk staryy russia http://tco/1unjemdc2j,other_useful_information
'384405869083250688',"rt ""@ayishabaloch: lt gen nasser janjua visitingearthquake victims in med facility estab bypakistan army awaran http://tco/mah1uhnadh",other_useful_information
'383647132705914880',images from space confirm the magnitude 78 earthquake in pakistan created a new island: http://tco/srmpy8oe4p via @wired,other_useful_information
'384077389871206400',earthquake m 25 central california http://tco/qf5z0ziqfm,other_useful_information
'384947941166678016',2013-10-01 07:36:12 utc | at 5km nw of the geysers california 38817n 122798w | 15 sr depth 280km earthquake,caution_and_advice
'383884920029851648',68 earthquake rocks southwest pakistan again: several cities of pakistans sindhand balochistan pro http://tco/ibdvc4kwkf pakistan,other_useful_information
'382830961110835200',rt @cdacn: mt:@gsmam4d yests 77m earthquake in pakistan causes fatalities &amp;disrupts mobile nworks &amp; communicationhttp://tco/w5xrbup1m,infrastructure_and_utilities_damage
'383568453350604800',rt @samaatv: army warns militants not to hamper relief operations in quake-hit areas | samaa tv http://tco/q7gxqzzm3p via @sharethis awar,donation_needs_or_offers_or_volunteering_services
'383631973010243584',(news) have urged us to stop drone strikes to avert casualties and suffering: nawaz at un http://tco/druefbdcjh pakistan,not_related_or_irrelevant
'384646839548399616',rt @earthalerts: earthquake: m 37 - europe portugal [azores] furnas: preliminary earthquake report: date/time: 30092013 http://tc,other_useful_information
'383510019435544576',rt @reissasu: pakistans new earthquake-made island emits flammable gas 4th island to emerge near gwadar (video) - http://tco/hgkm1dr5dq,other_useful_information
'383695432892698624',rt @adnanrasool: highly predictable turn of incidents has led to twitter already forgetting the earthquake &amp; focusing on the everyday youth,not_related_or_irrelevant
'383917198412365824',rt @senator_baloch: baloch friendly earthquake or suppression of information a 76 quake in kashmir killed 73000 how a 77 destroy onl,injured_or_dead_people
'384600473367363584',earthquake of m 58 - northern mid-atlantic ridge http://tco/t6dawqxenk,caution_and_advice
'383125119599538176',rt @cabtogo: @cbsnews breaking: kingdon&gt;&gt;calls (on) &gt;all&lt; nations&lt; 2 create there own @redcross &gt;now&lt; help the victims of myangles&gt;&gt;,donation_needs_or_offers_or_volunteering_services
'384494423188316160',quakefactor m 26 offshore northern california: monday september 30 2013 01:03:14 utcsu http://tco/5tf7gq9mmv earthquake quake,other_useful_information
'383244030189895680',rt @unit33c: photoalbum: kkf send relief goods for balochistan earthquake victims reliefbykkf mqm pakistan http://tco/urhm4ayubh,donation_needs_or_offers_or_volunteering_services
'383561558615273472',jamshoro is just one example of how the us and pakistan continue to partner to help pakistan grow richard olsen http://tco/j67djelcg9,other_useful_information
'383568316054638592',rt @q_nida: 300000+ people have been affected over five districts; awaran panjgur chaghi khuzdar and gwadar deaths: 358 wounded: 530,injured_or_dead_people
'383989117391872001',earthquake emsc mb 47 south of panama: magnitude mb 47region south of panamadate time 2013-09 http://tco/iwrbxxfaib tameemi,caution_and_advice
'382915119090384896',strong earthquake near the coast of southern peru mag 68 depth 33 km 6318 km from new york pocketweather http://tco/y58pbtqdl3,other_useful_information
'384936617384755200',breaking news: intelligence officer family killed in rawalpindi http://tco/j5exdp5xlo via @etribune pakistan,not_related_or_irrelevant
