tweet_text,Time,origin_long,origin_lat,latitude,longitude
"USGS reports a M1.27 #earthquake 14km SSW of Searles Valley, CA on 10/30/19 @ 19:20:53 UTC https://t.co/NW2ufGVXsK #quake",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.6611671,-117.4830017
"USGS reports a M1.33 #earthquake 12km SW of Searles Valley, CA on 10/30/19 @ 6:06:17 UTC https://t.co/5Mac3wAX3U #quake",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.6860008,-117.4866638
"1.9 magnitude #earthquake. 14 km from #SearlesValley, CA, United States https://t.co/WIoA7U42i4",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.652,-117.471
"1.9 magnitude #earthquake. 9 mi from Searles Valley, #CA, United States https://t.co/kENKmDbs3T",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.652,-117.471
"USGS reports a M1.91 #earthquake 14km SSW of Searles Valley, CA on 10/30/19 @ 4:04:57 UTC https://t.co/SZRDZ4Af0D #quake",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.6521683,-117.4711685
"USGS reports a M1.3 #earthquake 15km SW of Searles Valley, CA on 10/30/19 @ 2:28:36 UTC https://t.co/vFuEI9CQLx #quake",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.6553345,-117.49617
"USGS reports a M1.06 #earthquake 13km SW of Searles Valley, CA on 10/30/19 @ 0:20:11 UTC https://t.co/4qzFus47tj #quake",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.6925011,-117.5131683
"USGS reports a M1.46 #earthquake 14km SW of Searles Valley, CA on 10/29/19 @ 23:17:34 UTC https://t.co/uo8MElneYN #quake",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.6748352,-117.5103302
"USGS reports a M1.24 #earthquake 15km SSW of Searles Valley, CA on 10/29/19 @ 22:27:02 UTC https://t.co/qdoiSP4Kvw #quake",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.6443333,-117.4675
"USGS reports a M1.12 #earthquake 14km SSW of Searles Valley, CA on 10/29/19 @ 22:10:29 UTC https://t.co/uIGfRuXFcI #quake",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.651001,-117.4676666
"USGS reports a M1.16 #earthquake 14km NE of Ridgecrest, CA on 10/29/19 @ 22:02:00 UTC https://t.co/2RwczvNpwY #quake",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.6928329,-117.5510025
"USGS reports a M1.43 #earthquake 16km SSW of Searles Valley, CA on 10/29/19 @ 20:53:44 UTC https://t.co/OqfhUWuLN2 #quake",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.6318321,-117.4543304
"USGS reports a M0.95 #earthquake 14km SSW of Searles Valley, CA on 10/29/19 @ 20:00:01 UTC https://t.co/7qiVOqoTX2 #quake",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.6453323,-117.44767
"1.5 magnitude #earthquake. 12 km from ##SearlesValley, CA, United States https://t.co/8H0765tHqs",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.676,-117.479
"1.5 magnitude #earthquake. 8 mi from #SearlesValley, CA, United States https://t.co/09nTOb0aLf",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.676,-117.479
"USGS reports a M1.47 #earthquake 15km SSW of Searles Valley, CA on 10/29/19 @ 18:59:31 UTC https://t.co/iyn20CqrX5 #quake",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.6445007,-117.4625015
"USGS reports a M1.64 #earthquake 12km SW of Searles Valley, CA on 10/29/19 @ 19:00:19 UTC https://t.co/fdLgIznz8y #quake",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.6819992,-117.4800034
"USGS reports a M0.75 #earthquake 15km NE of Ridgecrest, CA on 10/29/19 @ 15:40:33 UTC https://t.co/qZ8MVnz2Iv #quake",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.7146667,-117.5613333
"USGS reports a M1.31 #earthquake 15km SW of Searles Valley, CA on 10/29/19 @ 15:04:00 UTC https://t.co/tCnhIkZRCD #quake",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.6758347,-117.5230026
"USGS reports a M1.19 #earthquake 14km SSW of Searles Valley, CA on 10/29/19 @ 12:54:14 UTC https://t.co/npKVKD41uE #quake",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.6474991,-117.4639969
"USGS reports a M1.1 #earthquake 16km S of Searles Valley, CA on 10/29/19 @ 12:26:31 UTC https://t.co/MKvQpYz6YX #quake",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.6230011,-117.4274979
"USGS reports a M1.13 #earthquake 14km ENE of Ridgecrest, CA on 10/29/19 @ 12:14:38 UTC https://t.co/iiC6Jb7eBx #quake",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.6888351,-117.5393295
"USGS reports a M1.29 #earthquake 11km WSW of Searles Valley, CA on 10/29/19 @ 10:50:23 UTC https://t.co/fY1R7qMe1o #quake",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.7130013,-117.5053329
"USGS reports a M0.89 #earthquake 13km ENE of Ridgecrest, CA on 10/29/19 @ 9:47:50 UTC https://t.co/hsHrVG4t7I #quake",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.6758347,-117.5465012
"1.5 magnitude #earthquake. 17 km from Ridgecrest, #CA, #UnitedStates https://t.co/madfhkIvCF",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.607,-117.479
"1.5 magnitude #earthquake. 11 mi from Ridgecrest, CA, #UnitedStates https://t.co/EQrpXa41oA",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.607,-117.479
"USGS reports a M1.51 #earthquake 18km E of Ridgecrest, CA on 10/29/19 @ 9:20:52 UTC https://t.co/IxuSe6oC8S #quake",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.6071663,-117.4786682
"USGS reports a M1.33 #earthquake 16km S of Searles Valley, CA on 10/29/19 @ 8:42:36 UTC https://t.co/RLhjtS4EGJ #quake",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.6230011,-117.4328308
"California, United States of America
ML 2.0 (5 min ago)
10km 35.66°N 117.51°W
Oct 29, 2019 08:14:44 UTC
#earthquake",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.66,-117.51
"1.9 magnitude #earthquake. 15 km from #SearlesValley, #CA, United States https://t.co/uQwgoAo32s",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.658,-117.506
"1.9 magnitude #earthquake. 9 mi from #SearlesValley, CA, United States https://t.co/qv0sQvbbk8",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.658,-117.506
"USGS reports a M2.03 #earthquake 15km SW of Searles Valley, CA on 10/29/19 @ 8:14:44 UTC https://t.co/ZyDHIDWD4V #quake",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.659832,-117.5061646
"1.8 magnitude #earthquake. 15 km from #SearlesValley, #CA, United States https://t.co/Zu0sQmSu7S",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.641,-117.449
"1.8 magnitude #earthquake. 9 mi from #SearlesValley, CA, United States https://t.co/WCWGYNDJnW",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.641,-117.449
"USGS reports a M1.85 #earthquake 15km SSW of Searles Valley, CA on 10/29/19 @ 8:10:13 UTC https://t.co/K9zi6d1j3W #quake",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.6378326,-117.4499969
"2.0 magnitude #earthquake. 13 km from #SearlesValley, CA, United States https://t.co/6TfYf8Ee9D",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.676,-117.497
"2.0 magnitude #earthquake. 8 mi from Searles Valley, #CA, United States https://t.co/q4eFR6hH17",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.676,-117.497
"1.7 magnitude #earthquake. 17 km from Searles Valley, #CA, United States https://t.co/4ILBxLVVxf",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.618,-117.438
"1.7 magnitude #earthquake. 10 mi from Searles Valley, #CA, United States https://t.co/oMEzWi64eL",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.618,-117.438
"USGS reports a M1.72 #earthquake 17km S of Searles Valley, CA on 10/29/19 @ 8:06:50 UTC https://t.co/zN3WqbNzS3 #quake",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.6175003,-117.4383316
"California, United States of America
ML 2.1 (4 min ago)
2km 35.67°N 117.50°W
Oct 29, 2019 08:03:52 UTC
#earthquake",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.67,-117.5
"USGS reports a M2.09 #earthquake 13km SW of Searles Valley, CA on 10/29/19 @ 8:03:52 UTC https://t.co/9ef93AHyAT #quake",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.6743317,-117.4963303
"USGS reports a M0.97 #earthquake 14km SW of Searles Valley, CA on 10/29/19 @ 6:36:08 UTC https://t.co/MZ6SojoGsE #quake",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.6616669,-117.4918365
"USGS reports a M1.02 #earthquake 13km SW of Searles Valley, CA on 10/29/19 @ 6:32:58 UTC https://t.co/X0XI3YtDRX #quake",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.6751671,-117.4871674
"USGS reports a M0.69 #earthquake 14km SW of Searles Valley, CA on 10/29/19 @ 3:25:36 UTC https://t.co/olC2Nnv8Nx #quake",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.668335,-117.504837
"California, United States of America
ML 2.1 (4 min ago)
6km 35.61°N 117.44°W
Oct 29, 2019 03:11:27 UTC
#earthquake",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.61,-117.44
"1.6 magnitude #earthquake. 8 mi from Ridgecrest, CA, #UnitedStates https://t.co/yd4YboNVvT",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.67,-117.542
"USGS reports a M1.68 #earthquake 13km ENE of Ridgecrest, CA on 10/29/19 @ 2:52:39 UTC https://t.co/iqahgh7FBR #quake",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.670166,-117.5439987
"USGS reports a M0.82 #earthquake 7km ENE of Ridgecrest, CA on 10/29/19 @ 2:04:10 UTC https://t.co/A5XwiI2T5F #quake",2019-10-31T08:49:14.080Z,-117.5115,35.667,35.6405,-117.5971667
Get our free LastQuake app for real time #earthquake info! Share your experience and read others https://t.co/fqFZsb0Nhk,2019-10-31T08:49:14.080Z,-117.5115,35.667,35.68,-117.57
"USGS reports a M0.5 #earthquake 14km SSW of Searles Valley, CA on 10/31/19 @ 17:54:32 UTC https://t.co/cZ0QSS8hIR #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6466667,-117.4455
"USGS reports a M0.51 #earthquake 15km SSW of Searles Valley, CA on 10/31/19 @ 17:56:14 UTC https://t.co/VCnjMAJ9OL #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.643,-117.4673333
"USGS reports a M0.77 #earthquake 14km NE of Ridgecrest, CA on 10/31/19 @ 18:34:30 UTC https://t.co/Uowln7GZ8S #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.7038333,-117.5621667
"USGS reports a M1.07 #earthquake 14km NE of Ridgecrest, CA on 10/31/19 @ 18:36:05 UTC https://t.co/2lI0LkvTFp #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.7021675,-117.557663
"USGS reports a M1.24 #earthquake 14km SW of Searles Valley, CA on 10/31/19 @ 18:32:20 UTC https://t.co/CBhVP928uF #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6949997,-117.5254974
"USGS reports a M1.45 #earthquake 13km ENE of Ridgecrest, CA on 10/31/19 @ 17:49:29 UTC https://t.co/2wdzr8ULch #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6775017,-117.5494995
"USGS reports a M1.46 #earthquake 14km SSW of Searles Valley, CA on 10/31/19 @ 14:58:57 UTC https://t.co/m6vdp2G1Bt #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6575012,-117.4686661
"USGS reports a M1.58 #earthquake 15km SSW of Searles Valley, CA on 10/31/19 @ 13:44:42 UTC https://t.co/c59nUGvfdP #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6341667,-117.4523315
"1.8 magnitude #earthquake. 9 mi from Searles Valley, #CA, #UnitedStates https://t.co/PulUHgn1TN",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.694,-117.526
"USGS reports a M1.83 #earthquake 14km SW of Searles Valley, CA on 10/31/19 @ 13:34:13 UTC https://t.co/bG1ykC3QrB #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6930008,-117.5254974
"USGS reports a M1.1 #earthquake 9km SW of Searles Valley, CA on 10/31/19 @ 11:46:52 UTC https://t.co/r7zyGOB6Rj #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.7146683,-117.4789963
"USGS reports a M1.28 #earthquake 14km SW of Searles Valley, CA on 10/31/19 @ 10:25:38 UTC https://t.co/FcT8QIYpaP #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6865005,-117.5248337
"2.0 magnitude #earthquake. 9 mi from Searles Valley, CA, #UnitedStates https://t.co/pm1AY1UmSi",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.664,-117.511
"USGS reports a M1.99 #earthquake 15km SW of Searles Valley, CA on 10/31/19 @ 10:01:04 UTC https://t.co/sORWnAHN3s #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6640015,-117.5106659
"USGS reports a M1.02 #earthquake 12km SSW of Searles Valley, CA on 10/31/19 @ 9:54:11 UTC https://t.co/rI2w0gj56s #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.659668,-117.4421692
"USGS reports a M1 #earthquake 14km SW of Searles Valley, CA on 10/31/19 @ 9:48:50 UTC https://t.co/90CmxzI8RD #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6716652,-117.5111694
"2.9 magnitude #earthquake. 9 mi from Searles Valley, #CA, United States https://t.co/jw6uYEQIKD",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.667,-117.511
"Ml 2.85 earthquake (automatic) occured at 2019-10-31T08:49:14 UTC, 15km SW of Searles Valley, CA https://t.co/vvD5ULe3ku",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.667,-117.5115
"California, United States of America
ML 2.9 (5 min ago)
7km 35.67°N 117.51°W
Oct 31, 2019 08:49:14 UTC
#earthquake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.67,-117.51
"USGS reports a M2.86 #earthquake 14km SW of Searles Valley, CA on 10/31/19 @ 8:49:14 UTC https://t.co/HIQkxdXxHK #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6673317,-117.5066681
"Ml 2.86 earthquake (automatic) occured at 2019-10-31T08:49:14 UTC, 14km SW of Searles Valley, CA https://t.co/vvD5ULe3ku",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6673317,-117.5066681
"Ml 2.68 earthquake (automatic) occured at 2019-10-31T08:46:13 UTC, 14km SW of Searles Valley, CA https://t.co/Oal2sW8h92",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6856667,-117.5233333
"California, United States of America
ML 2.7 (4 min ago)
5km 35.69°N 117.52°W
Oct 31, 2019 08:46:13 UTC
#earthquake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.69,-117.52
"2.7 magnitude #earthquake. 14 km from Searles Valley, #CA, United States https://t.co/gervgEbsNG",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.685,-117.521
"2.7 magnitude #earthquake. 9 mi from Searles Valley, #CA, United States https://t.co/OlmjsyFaC9",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.685,-117.521
"Ml 2.71 earthquake (automatic) occured at 2019-10-31T08:46:13 UTC, 14km SW of Searles Valley, CA https://t.co/Oal2sW8h92",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6853333,-117.5205002
"USGS reports a M2.71 #earthquake 14km SW of Searles Valley, CA on 10/31/19 @ 8:46:13 UTC https://t.co/c5HuFXuZ76 #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6853333,-117.5205002
"1.8 magnitude #earthquake. 16 km from Ridgecrest, CA, ##UnitedStates https://t.co/Hemm1C7CeF",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.651,-117.503
"1.8 magnitude #earthquake. 10 mi from Ridgecrest, CA, #UnitedStates https://t.co/a4VtuukgY4",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.651,-117.503
"USGS reports a M1.79 #earthquake 16km SSW of Searles Valley, CA on 10/31/19 @ 8:04:07 UTC https://t.co/WAak52mXwG #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6489983,-117.4986649
"USGS reports a M1.61 #earthquake 13km SSW of Searles Valley, CA on 10/31/19 @ 7:02:34 UTC https://t.co/BIjqTYBrrV #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6556664,-117.4593353
"USGS reports a M0.58 #earthquake 14km SW of Searles Valley, CA on 10/31/19 @ 6:52:13 UTC https://t.co/MAOiTztv9s #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6841667,-117.5268333
"USGS reports a M0.76 #earthquake 15km ENE of Ridgecrest, CA on 10/31/19 @ 6:41:24 UTC https://t.co/MgvRUxcX0l #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.677,-117.5261667
"USGS reports a M1 #earthquake 7km ENE of Ridgecrest, CA on 10/31/19 @ 5:51:11 UTC https://t.co/tZSUnDYb74 #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.644165,-117.604332
"USGS reports a M0.76 #earthquake 14km ENE of Ridgecrest, CA on 10/31/19 @ 4:34:40 UTC https://t.co/ifrLoatNtB #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6856667,-117.5393333
"USGS reports a M0.77 #earthquake 15km NE of Ridgecrest, CA on 10/31/19 @ 4:12:32 UTC https://t.co/vkfXMRA5If #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.7098333,-117.5565
"USGS reports a M0.74 #earthquake 13km SW of Searles Valley, CA on 10/31/19 @ 3:52:12 UTC https://t.co/BIKJYdCdTK #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6873333,-117.5075
"USGS reports a M-0.1 #earthquake 11km SSW of Searles Valley, CA on 10/30/19 @ 22:56:33 UTC https://t.co/26Fk9F9sOI #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6815,-117.4683333
"1.5 magnitude #earthquake. 9 mi from Searles Valley, CA, #UnitedStates https://t.co/P4zZ325K91",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.674,-117.515
"USGS reports a M1.55 #earthquake 14km SW of Searles Valley, CA on 10/30/19 @ 21:18:40 UTC https://t.co/EA0TsqMmCm #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6716652,-117.5053329
"USGS reports a M1.27 #earthquake 14km SSW of Searles Valley, CA on 10/30/19 @ 19:20:53 UTC https://t.co/NW2ufGVXsK #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6611671,-117.4830017
"USGS reports a M1.14 #earthquake 14km W of Searles Valley, CA on 10/30/19 @ 18:49:17 UTC https://t.co/o7LOVLO5jW #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.75,-117.5636673
"USGS reports a M1.33 #earthquake 12km SW of Searles Valley, CA on 10/30/19 @ 6:06:17 UTC https://t.co/5Mac3wAX3U #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6860008,-117.4866638
"1.9 magnitude #earthquake. 14 km from #SearlesValley, CA, United States https://t.co/WIoA7U42i4",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.652,-117.471
"1.9 magnitude #earthquake. 9 mi from Searles Valley, #CA, United States https://t.co/kENKmDbs3T",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.652,-117.471
"USGS reports a M1.91 #earthquake 14km SSW of Searles Valley, CA on 10/30/19 @ 4:04:57 UTC https://t.co/SZRDZ4Af0D #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6521683,-117.4711685
"USGS reports a M1.3 #earthquake 15km SW of Searles Valley, CA on 10/30/19 @ 2:28:36 UTC https://t.co/vFuEI9CQLx #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6553345,-117.49617
"USGS reports a M1.06 #earthquake 13km SW of Searles Valley, CA on 10/30/19 @ 0:20:11 UTC https://t.co/4qzFus47tj #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6925011,-117.5131683
"USGS reports a M1.46 #earthquake 14km SW of Searles Valley, CA on 10/29/19 @ 23:17:34 UTC https://t.co/uo8MElneYN #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6748352,-117.5103302
"USGS reports a M1.24 #earthquake 15km SSW of Searles Valley, CA on 10/29/19 @ 22:27:02 UTC https://t.co/qdoiSP4Kvw #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6443333,-117.4675
"USGS reports a M1.12 #earthquake 14km SSW of Searles Valley, CA on 10/29/19 @ 22:10:29 UTC https://t.co/uIGfRuXFcI #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.651001,-117.4676666
"USGS reports a M1.16 #earthquake 14km NE of Ridgecrest, CA on 10/29/19 @ 22:02:00 UTC https://t.co/2RwczvNpwY #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6928329,-117.5510025
"USGS reports a M1.43 #earthquake 16km SSW of Searles Valley, CA on 10/29/19 @ 20:53:44 UTC https://t.co/OqfhUWuLN2 #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6318321,-117.4543304
"USGS reports a M0.95 #earthquake 14km SSW of Searles Valley, CA on 10/29/19 @ 20:00:01 UTC https://t.co/7qiVOqoTX2 #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6453323,-117.44767
"1.5 magnitude #earthquake. 12 km from ##SearlesValley, CA, United States https://t.co/8H0765tHqs",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.676,-117.479
"1.5 magnitude #earthquake. 8 mi from #SearlesValley, CA, United States https://t.co/09nTOb0aLf",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.676,-117.479
"USGS reports a M1.47 #earthquake 15km SSW of Searles Valley, CA on 10/29/19 @ 18:59:31 UTC https://t.co/iyn20CqrX5 #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6445007,-117.4625015
"USGS reports a M1.64 #earthquake 12km SW of Searles Valley, CA on 10/29/19 @ 19:00:19 UTC https://t.co/fdLgIznz8y #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6819992,-117.4800034
"USGS reports a M0.81 #earthquake 12km WSW of Searles Valley, CA on 10/29/19 @ 15:50:49 UTC https://t.co/LG1MHh8eBb #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.7391667,-117.537
"USGS reports a M0.75 #earthquake 15km NE of Ridgecrest, CA on 10/29/19 @ 15:40:33 UTC https://t.co/qZ8MVnz2Iv #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.7146667,-117.5613333
"USGS reports a M1.31 #earthquake 15km SW of Searles Valley, CA on 10/29/19 @ 15:04:00 UTC https://t.co/tCnhIkZRCD #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6758347,-117.5230026
"USGS reports a M1.31 #earthquake 14km WSW of Searles Valley, CA on 10/29/19 @ 14:51:53 UTC https://t.co/XBHukOKvt4 #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.7420006,-117.5521698
"USGS reports a M1.19 #earthquake 14km SSW of Searles Valley, CA on 10/29/19 @ 12:54:14 UTC https://t.co/npKVKD41uE #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6474991,-117.4639969
"USGS reports a M1.13 #earthquake 14km ENE of Ridgecrest, CA on 10/29/19 @ 12:14:38 UTC https://t.co/iiC6Jb7eBx #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6888351,-117.5393295
"USGS reports a M1.29 #earthquake 11km WSW of Searles Valley, CA on 10/29/19 @ 10:50:23 UTC https://t.co/fY1R7qMe1o #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.7130013,-117.5053329
"USGS reports a M0.89 #earthquake 13km ENE of Ridgecrest, CA on 10/29/19 @ 9:47:50 UTC https://t.co/hsHrVG4t7I #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6758347,-117.5465012
"USGS reports a M1.04 #earthquake 16km W of Searles Valley, CA on 10/29/19 @ 9:29:16 UTC https://t.co/k6Gs52VHwZ #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.7495003,-117.5770035
"California, United States of America
ML 2.0 (5 min ago)
10km 35.66°N 117.51°W
Oct 29, 2019 08:14:44 UTC
#earthquake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.66,-117.51
"1.9 magnitude #earthquake. 15 km from #SearlesValley, #CA, United States https://t.co/uQwgoAo32s",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.658,-117.506
"1.9 magnitude #earthquake. 9 mi from #SearlesValley, CA, United States https://t.co/qv0sQvbbk8",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.658,-117.506
"USGS reports a M2.03 #earthquake 15km SW of Searles Valley, CA on 10/29/19 @ 8:14:44 UTC https://t.co/ZyDHIDWD4V #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.659832,-117.5061646
"1.8 magnitude #earthquake. 15 km from #SearlesValley, #CA, United States https://t.co/Zu0sQmSu7S",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.641,-117.449
"1.8 magnitude #earthquake. 9 mi from #SearlesValley, CA, United States https://t.co/WCWGYNDJnW",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.641,-117.449
"USGS reports a M1.85 #earthquake 15km SSW of Searles Valley, CA on 10/29/19 @ 8:10:13 UTC https://t.co/K9zi6d1j3W #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6378326,-117.4499969
"2.0 magnitude #earthquake. 13 km from #SearlesValley, CA, United States https://t.co/6TfYf8Ee9D",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.676,-117.497
"2.0 magnitude #earthquake. 8 mi from Searles Valley, #CA, United States https://t.co/q4eFR6hH17",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.676,-117.497
"California, United States of America
ML 2.1 (4 min ago)
2km 35.67°N 117.50°W
Oct 29, 2019 08:03:52 UTC
#earthquake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.67,-117.5
"USGS reports a M2.09 #earthquake 13km SW of Searles Valley, CA on 10/29/19 @ 8:03:52 UTC https://t.co/9ef93AHyAT #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6743317,-117.4963303
"USGS reports a M0.97 #earthquake 14km SW of Searles Valley, CA on 10/29/19 @ 6:36:08 UTC https://t.co/MZ6SojoGsE #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6616669,-117.4918365
"USGS reports a M1.02 #earthquake 13km SW of Searles Valley, CA on 10/29/19 @ 6:32:58 UTC https://t.co/X0XI3YtDRX #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6751671,-117.4871674
