,created,text,location,hashtags,location#,
87,10/26/19 7:23,"USGS reports a M1.67 #earthquake 15km NE of Ridgecrest, CA on 10/26/19 @ 7:19:49 UTC https://t.co/Y9v922m9Xf #quake","{'type': 'Point', 'coordinates': [35.7179985, -117.5606689]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",10,1
88,10/26/19 6:30,"1.5 magnitude #earthquake. 15 km from Searles Valley, #CA, United States https://t.co/U9cp6Oryzq","{'type': 'Point', 'coordinates': [35.639, -117.464]}","[Hashtag(Text='earthquake'), Hashtag(Text='CA')]",10,1
89,10/26/19 6:30,"1.5 magnitude #earthquake. 9 mi from Searles Valley, #CA, United States https://t.co/g4IDpK4aiU","{'type': 'Point', 'coordinates': [35.639, -117.464]}","[Hashtag(Text='earthquake'), Hashtag(Text='CA')]",10,1
90,10/26/19 6:26,"USGS reports a M1.52 #earthquake 15km SSW of Searles Valley, CA on 10/26/19 @ 6:22:01 UTC https://t.co/qWATDKbwMt #quake","{'type': 'Point', 'coordinates': [35.6389999, -117.4673309]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",10,1
91,10/26/19 5:50,"USGS reports a M1.34 #earthquake 13km ENE of Ridgecrest, CA on 10/26/19 @ 5:46:18 UTC https://t.co/ZkLFS31ZrF #quake","{'type': 'Point', 'coordinates': [35.6741676, -117.5486679]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",10,1
92,10/26/19 5:10,"USGS reports a M1.1 #earthquake 13km WSW of Searles Valley, CA on 10/26/19 @ 5:07:07 UTC https://t.co/FulOZovU51 #quake","{'type': 'Point', 'coordinates': [35.7416649, -117.5488358]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",10,1
93,10/26/19 2:18,"USGS reports a M0.99 #earthquake 15km WSW of Searles Valley, CA on 10/26/19 @ 2:14:36 UTC https://t.co/HO3y7ml8eR #quake","{'type': 'Point', 'coordinates': [35.7249985, -117.5569992]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",10,1
94,10/26/19 0:41,"USGS reports a M0.58 #earthquake 14km SW of Searles Valley, CA on 10/26/19 @ 0:35:29 UTC https://t.co/ic9PDbeYJV #quake","{'type': 'Point', 'coordinates': [35.6785, -117.5173333]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",10,1
95,10/25/19 23:55,"USGS reports a M1.7 #earthquake 16km W of Searles Valley, CA on 10/25/19 @ 23:51:32 UTC https://t.co/B50Km0BNNq #quake","{'type': 'Point', 'coordinates': [35.7615013, -117.5764999]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",10,1
96,10/25/19 22:30,"USGS reports a M1.15 #earthquake 12km NE of Ridgecrest, CA on 10/25/19 @ 22:26:12 UTC https://t.co/LiWWz6c13j #quake","{'type': 'Point', 'coordinates': [35.7010002, -117.591835]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",10,1
97,10/25/19 19:57,"USGS reports a M0.95 #earthquake 14km SSW of Searles Valley, CA on 10/25/19 @ 19:52:50 UTC https://t.co/BJHz9tqCsX #quake","{'type': 'Point', 'coordinates': [35.6591667, -117.4891667]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",10,1
98,10/25/19 19:19,"USGS reports a M0.63 #earthquake 14km ENE of Ridgecrest, CA on 10/25/19 @ 19:14:45 UTC https://t.co/q3rEoZKalu #quake","{'type': 'Point', 'coordinates': [35.664, -117.5358333]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",10,1
0,10/28/19 11:48,"【mb4.7】OFF EAST COAST OF HONSHU, JAPAN Depth 35km Oct 28, 2019 11:26:29 UTC (G)https://t.co/5Y6swBwDFm (EMSC)https://t.co/7bcm0dwfEw","{'type': 'Point', 'coordinates': [40.48, 145.27]}",[],11,1
1,10/28/19 11:48,"Mb 4.7 earthquake (reviewed) occured at 2019-10-28T11:26:29 UTC, 286km SSE of Kushiro, Japan https://t.co/Ahr4fxMLYF","{'type': 'Point', 'coordinates': [40.4821, 145.2684]}",[],11,1
2,10/28/19 11:48,"USGS reports a M4.7 #earthquake 286km SSE of Kushiro, Japan on 10/28/19 @ 11:26:29 UTC https://t.co/bmgBQQTGMf #quake","{'type': 'Point', 'coordinates': [40.4821, 145.2684]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",11,1
3,10/28/19 11:47,"M4.7 OFF THE EAST COAST OF HONSHU, JAPAN 34.9km Oct 28, 2019 11:26:29 UTC, Oct 28, 2019 21:26:29 at epicenter https://t.co/8Iw7CW2OKs","{'type': 'Point', 'coordinates': [40.4821, 145.2684]}",[],11,1
4,10/28/19 11:47,"【M4.7】OFF THE EAST COAST OF HONSHU, JAPAN 34.9km 2019/10/28 20:26:29 JST[UTC+9]
(G)https://t.co/ejh7J8Azlo (USGS)https://t.co/cl6HwWHU8E","{'type': 'Point', 'coordinates': [40.4821, 145.2684]}",[],11,1
0,10/28/19 11:20,"USGS reports a M2.79 #earthquake 9km ESE of Redwood Valley, CA on 10/28/19 @ 11:16:41 UTC https://t.co/Fcl8xmsZ58 #quake","{'type': 'Point', 'coordinates': [39.241333, -123.1009979]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",12,1
1,10/28/19 11:19,"California, United States of America
MD 2.8 (2 min ago)
7km 39.24°N 123.10°W
Oct 28, 2019 11:16:41 UTC
#earthquake","{'type': 'Point', 'coordinates': [39.24, -123.1]}",[Hashtag(Text='earthquake')],12,0
2,10/28/19 11:18,"Md 2.79 earthquake (automatic) occured at 2019-10-28T11:16:41 UTC, 9km ESE of Redwood Valley, CA https://t.co/0DcrLqYeID","{'type': 'Point', 'coordinates': [39.241333, -123.1009979]}",[],12,1
3,10/28/19 2:28,"#BurrisFire 🔥 unofficial, automated update.
Near Calpella, CA. ⚠️ DO NOT USE FOR SAFETY PURPOSES - See officials in… https://t.co/jpb9fePM0O","{'type': 'Point', 'coordinates': [39.22431, -123.12887]}",[Hashtag(Text='BurrisFire')],12,0
4,10/27/19 22:56,"#BurrisFire 🔥 unofficial, automated update.
Near Calpella, CA. ⚠️ DO NOT USE FOR SAFETY PURPOSES - See officials in… https://t.co/0sjEdUqaP5","{'type': 'Point', 'coordinates': [39.22431, -123.12887]}",[Hashtag(Text='BurrisFire')],12,0
5,10/27/19 22:07,"#BurrisFire 🔥 unofficial, automated update.
Near Calpella, CA. ⚠️ DO NOT USE FOR SAFETY PURPOSES - See officials in… https://t.co/8NgmMWklw6","{'type': 'Point', 'coordinates': [39.22431, -123.12887]}",[Hashtag(Text='BurrisFire')],12,0
6,10/24/19 2:16,No new friends https://t.co/0AWWDGnPG1,,[],12,0
7,10/23/19 2:00,"For the first time, in over a year for sure, someone (people) bought mu drink because they truly enjoyed my company… https://t.co/qMjs4AQEgQ",,[],12,0
8,10/23/19 0:19,I’m trying to explain why we see certain stars/constellations part of the year and some year round... pretty sure I… https://t.co/jRPGg7bf9s,,[],12,0
9,10/21/19 3:53,"DAY 20 OF THIRTY DAYS OF KULWICKI  
In 1987, Alan Kulwicki changed his car number to 7 which he is most known for.… https://t.co/wQY3ff1GR6",,[],12,0
0,10/28/19 11:45,"4.9 magnitude #earthquake. 121 km from Brookings, #OR, United States https://t.co/ym4UilZTij","{'type': 'Point', 'coordinates': [41.905, -125.725]}","[Hashtag(Text='earthquake'), Hashtag(Text='OR')]",13,1
1,10/28/19 11:44,"Mb 4.9 earthquake (reviewed) occured at 2019-10-28T11:01:04 UTC, 120km W of Brookings, Oregon https://t.co/kMyb1rsgQ4","{'type': 'Point', 'coordinates': [41.905, -125.7249]}",[],13,1
2,10/28/19 11:44,"USGS reports a M4.9 #earthquake 120km W of Brookings, Oregon on 10/28/19 @ 11:01:04 UTC https://t.co/aStYjTLCef #quake","{'type': 'Point', 'coordinates': [41.905, -125.7249]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",13,1
3,10/28/19 11:12,"Mag: 4.36767 - Depth: 3 km - UTC 11:01 -  Brookings, Oregon - USGS Info: https://t.co/HrlBgR91SG","{'type': 'Point', 'coordinates': [41.8782, -125.683]}",[],13,1
4,10/28/19 11:10,"4.4 magnitude #earthquake. 118 km from Brookings, OR, ##UnitedStates https://t.co/g7M26tEJVe","{'type': 'Point', 'coordinates': [41.878, -125.683]}","[Hashtag(Text='earthquake'), Hashtag(Text='UnitedStates')]",13,1
5,10/28/19 11:08,"USGS reports a M4.3676695823669 #earthquake 117km W of Brookings, Oregon on 10/28/19 @ 11:01:10 UTC https://t.co/jt2dU0tSxi #quake","{'type': 'Point', 'coordinates': [41.8781662, -125.68283081]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",13,1
6,10/28/19 11:07,"Ml 4.36766958236694 earthquake (automatic) occured at 2019-10-28T11:01:10 UTC, 117km W of Brookings, Oregon https://t.co/Pet7amTMtk","{'type': 'Point', 'coordinates': [41.8781662, -125.68283081]}",[],13,1
7,10/28/19 11:07,"【Ml4.4】OFF COAST OF NORTHERN CALIFORNIA Depth 4km Oct 28, 2019 11:01:10 UTC (G)https://t.co/sCkeV8XoHm (EMSC)https://t.co/A2aaed0Ov5","{'type': 'Point', 'coordinates': [41.88, -125.68]}",[],13,1
8,10/28/19 11:06,"#California, 2019/10/28 12:01:01: #Warning #Tsunami Possibility of a tsunami triggered. Stay informed of the alert… https://t.co/fgqMPG3TH8","{'type': 'Point', 'coordinates': [41.906, -125.795]}","[Hashtag(Text='California'), Hashtag(Text='Warning'), Hashtag(Text='Tsunami')]",13,0
9,10/28/19 11:06,"USGS reports a M5.2 #earthquake 126km W of Brookings, Oregon on 10/28/19 @ 11:01:01 UTC https://t.co/audD9MfoBX #quake","{'type': 'Point', 'coordinates': [41.906, -125.795]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",13,1
10,10/28/19 11:05,"Mi 5.2 earthquake (REVIEWED) occured at 2019-10-28T11:01:01 UTC, 126km W of Brookings, Oregon https://t.co/iZvb2RWXQg","{'type': 'Point', 'coordinates': [41.906, -125.795]}",[],13,1
11,10/28/19 11:05,"5.2 earthquake, 126km W of Brookings, Oregon. 2019-10-28 03:01:01 at epicenter (5m ago, depth 1km). https://t.co/LzVZwJ8wEY","{'type': 'Point', 'coordinates': [41.906, -125.795]}",[],13,1
12,10/28/19 11:05,"5.2 earthquake, 126km W of Brookings, Oregon. 2019-10-28 03:01:01 at epicenter (5m ago, depth 1km). https://t.co/3BUD11fnk5","{'type': 'Point', 'coordinates': [41.906, -125.795]}",[],13,1
13,10/28/19 11:05,"M5.2 OFF THE COAST OF NORTHERN CALIFORNIA 1.0km Oct 28, 2019 11:01:01 UTC, Oct 28, 2019 03:01:01 at epicenter https://t.co/c8BhCdDoHX","{'type': 'Point', 'coordinates': [41.906, -125.795]}",[],13,1
14,10/28/19 11:05,"【M5.2】OFF THE COAST OF NORTHERN CALIFORNIA 1.0km 2019/10/28 20:01:01 JST[UTC+9]
(G)https://t.co/gMIuJTSpby (USGS)https://t.co/SnffXiCje3","{'type': 'Point', 'coordinates': [41.906, -125.795]}",[],13,1
15,10/28/19 11:05,"5.2 magnitude #earthquake. 126 km from Brookings, OR, #UnitedStates https://t.co/v3uy3YxVLu","{'type': 'Point', 'coordinates': [41.906, -125.795]}","[Hashtag(Text='earthquake'), Hashtag(Text='UnitedStates')]",13,1
16,10/28/19 11:05,"#Warning #Earthquake: 5.2 Ml, off the coast of Northern California. 2019/10/28. #offthecoastofNorthernCalifornia. M… https://t.co/DL1rj8swCF","{'type': 'Point', 'coordinates': [41.906, -125.795]}","[Hashtag(Text='Warning'), Hashtag(Text='Earthquake'), Hashtag(Text='offthecoastofNorthernCalifornia')]",13,1
17,10/28/19 11:05,"A 5.2 magnitude earthquake occurred 78.29mi W of Brookings, Oregon. Details: https://t.co/rdX9Z3Bocl Map: https://t.co/QmKDWYcp4u","{'type': 'Point', 'coordinates': [41.906, -125.795]}",[],13,1
0,10/28/19 11:09,"Ml 2.7 earthquake (automatic) occured at 2019-10-28T11:01:03 UTC, 68km NNE of Redoubt Volcano, Alaska https://t.co/LR4EK0fhH7","{'type': 'Point', 'coordinates': [61.0755, -152.3706]}",[],14,1
1,10/28/19 11:06,"Ml 2.8 earthquake (automatic) occured at 2019-10-28T11:01:03 UTC, 68km NNE of Redoubt Volcano, Alaska https://t.co/LR4EK0fhH7","{'type': 'Point', 'coordinates': [61.0733, -152.3631]}",[],14,1
2,10/28/19 11:06,"USGS reports a M2.8 #earthquake 68km NNE of Redoubt Volcano, Alaska on 10/28/19 @ 11:01:03 UTC https://t.co/OEmzwB4iZD #quake","{'type': 'Point', 'coordinates': [61.0713, -152.3571]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",14,1
3,10/28/19 11:05,"2.8 magnitude #earthquake. 72 km from #Nikiski, AK, United States https://t.co/KKmvHpu0Fc","{'type': 'Point', 'coordinates': [61.071, -152.357]}","[Hashtag(Text='earthquake'), Hashtag(Text='Nikiski')]",14,1
4,10/28/19 11:04,"Ml 2.8 earthquake (automatic) occured at 2019-10-28T11:01:03 UTC, Southern Alaska https://t.co/LR4EK0fhH7","{'type': 'Point', 'coordinates': [61.0713, -152.3571]}",[],14,1
5,10/25/19 16:05,"2.1 magnitude #earthquake. 68 km from #Nikiski, AK, United States https://t.co/H6NTzQpmsI","{'type': 'Point', 'coordinates': [61.01, -152.353]}","[Hashtag(Text='earthquake'), Hashtag(Text='Nikiski')]",14,1
6,10/25/19 16:03,USGS reports a M2.1 #earthquake Southern Alaska on 10/25/19 @ 15:54:26 UTC https://t.co/lkOFKdiAEp #quake,"{'type': 'Point', 'coordinates': [61.0103, -152.3528]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",14,1
0,10/28/19 10:30,"2.6 magnitude #earthquake. 67km SSE of Cantwell, Alaska https://t.co/vpHoK1I2a0","{'type': 'Point', 'coordinates': [62.851, -148.359]}",[Hashtag(Text='earthquake')],15,1
1,10/28/19 10:29,"Ml 2.6 earthquake (automatic) occured at 2019-10-28T10:23:34 UTC, 67km SSE of Cantwell, Alaska https://t.co/4bZ7FkVWVu","{'type': 'Point', 'coordinates': [62.8513, -148.3595]}",[],15,1
2,10/28/19 10:29,"USGS reports a M2.6 #earthquake 67km SSE of Cantwell, Alaska on 10/28/19 @ 10:23:34 UTC https://t.co/gWYa4jTX8z #quake","{'type': 'Point', 'coordinates': [62.8531, -148.3544]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",15,1
3,10/28/19 10:27,"Ml 2.6 earthquake (automatic) occured at 2019-10-28T10:23:34 UTC, Central Alaska https://t.co/4bZ7FkVWVu","{'type': 'Point', 'coordinates': [62.8531, -148.3544]}",[],15,1
4,10/27/19 5:00,"1.6 magnitude #earthquake. 65km SSE of Cantwell, Alaska https://t.co/P124LvME4s","{'type': 'Point', 'coordinates': [62.879, -148.328]}",[Hashtag(Text='earthquake')],15,1
5,10/27/19 4:58,"USGS reports a M1.6 #earthquake 65km SSE of Cantwell, Alaska on 10/27/19 @ 4:46:24 UTC https://t.co/XrQehUbBDh #quake","{'type': 'Point', 'coordinates': [62.8787, -148.3282]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",15,1
6,10/27/19 4:52,"Ml 4.6 earthquake (reviewed) occured at 2019-10-27T04:32:26 UTC, 68km SSE of Cantwell, Alaska https://t.co/bwEZkXZ6xT","{'type': 'Point', 'coordinates': [62.8772, -148.3092]}",[],15,1
0,10/28/19 9:48,"Mb 4.6 earthquake (reviewed) occured at 2019-10-28T09:14:10 UTC, Java Sea https://t.co/0nt8oIqdjn","{'type': 'Point', 'coordinates': [-5.5871, 110.1357]}",[],16,1
0,10/28/19 12:05,"MD 3.0 (214 min ago)
85km 18.85°N 66.49°W
Oct 28, 2019 08:30:45 UTC
#earthquake","{'type': 'Point', 'coordinates': [18.85, -66.49]}",[Hashtag(Text='earthquake')],17,1
0,10/28/19 15:43,"#KincadeFire 🔥 unofficial, automated update.
At Geyserville, CA. ⚠️ DO NOT USE FOR SAFETY PURPOSES - See officials… https://t.co/TqoPCB5YSv","{'type': 'Point', 'coordinates': [38.74856711, -122.81054615]}",[Hashtag(Text='KincadeFire')],18,0
1,10/28/19 15:30,"California, United States of America
MD 2.0 (3 min ago)
2km 38.83°N 122.81°W
Oct 28, 2019 15:26:58 UTC
#earthquake","{'type': 'Point', 'coordinates': [38.83, -122.81]}",[Hashtag(Text='earthquake')],18,0
2,10/28/19 15:30,"USGS reports a M2.05 #earthquake 7km NW of The Geysers, CA on 10/28/19 @ 15:26:58 UTC https://t.co/50FKIho0h0 #quake","{'type': 'Point', 'coordinates': [38.8291664, -122.8066635]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",18,1
3,10/28/19 15:15,"1.6 magnitude #earthquake. 8 km from #Cobb, CA, United States https://t.co/jtCUzUYf0a","{'type': 'Point', 'coordinates': [38.806, -122.812]}","[Hashtag(Text='earthquake'), Hashtag(Text='Cobb')]",18,1
4,10/28/19 15:14,"USGS reports a M1.55 #earthquake 6km NW of The Geysers, CA on 10/28/19 @ 15:11:05 UTC https://t.co/0MjGnnK8pm #quake","{'type': 'Point', 'coordinates': [38.8061676, -122.8118362]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",18,1
5,10/28/19 14:11,"California, United States of America
MD 2.1 (4 min ago)
1km 38.80°N 122.81°W
Oct 28, 2019 14:07:22 UTC
#earthquake","{'type': 'Point', 'coordinates': [38.8, -122.81]}",[Hashtag(Text='earthquake')],18,1
6,10/28/19 14:10,"2.1 magnitude #earthquake. 8 km from #Cobb, CA, United States https://t.co/Z6ibYwlEEy","{'type': 'Point', 'coordinates': [38.804, -122.808]}","[Hashtag(Text='earthquake'), Hashtag(Text='Cobb')]",18,1
7,10/28/19 14:10,"USGS reports a M2.14 #earthquake 5km WNW of The Geysers, CA on 10/28/19 @ 14:07:22 UTC https://t.co/xH51GkRHVP #quake","{'type': 'Point', 'coordinates': [38.8036652, -122.8083344]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",18,1
8,10/28/19 8:30,"2.3 magnitude #earthquake. 5 km from Cobb, #CA, United States https://t.co/a6T8Opyg2B","{'type': 'Point', 'coordinates': [38.798, -122.771]}","[Hashtag(Text='earthquake'), Hashtag(Text='CA')]",18,1
9,10/28/19 8:27,"California, United States of America
MD 2.3 (3 min ago)
0km 38.80°N 122.77°W
Oct 28, 2019 08:23:35 UTC
#earthquake","{'type': 'Point', 'coordinates': [38.8, -122.77]}",[Hashtag(Text='earthquake')],18,1
10,10/28/19 8:27,"USGS reports a M2.3 #earthquake 3km NNW of The Geysers, CA on 10/28/19 @ 8:23:35 UTC https://t.co/0No6ZPz5Dn #quake","{'type': 'Point', 'coordinates': [38.7980003, -122.770668]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",18,1
11,10/28/19 8:20,"1.6 magnitude #earthquake. 5 km from #Cobb, CA, United States https://t.co/b9M1L9Lc3q","{'type': 'Point', 'coordinates': [38.803, -122.777]}","[Hashtag(Text='earthquake'), Hashtag(Text='Cobb')]",18,1
12,10/28/19 8:18,"USGS reports a M1.64 #earthquake 3km NNW of The Geysers, CA on 10/28/19 @ 8:15:26 UTC https://t.co/zySyJnc5EF #quake","{'type': 'Point', 'coordinates': [38.8031654, -122.7773361]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",18,1
13,10/28/19 8:15,"Ml 3.3 earthquake (automatic) occured at 2019-10-28T08:10:43 UTC, 4km NNW of The Geysers, CA https://t.co/HQeflhcB8c","{'type': 'Point', 'coordinates': [38.8058319, -122.7766647]}",[],18,1
14,10/28/19 8:15,"2.5 magnitude #earthquake. 5 km from Cobb, #CA, ##UnitedStates https://t.co/g6Rbv77OYt","{'type': 'Point', 'coordinates': [38.797, -122.767]}","[Hashtag(Text='earthquake'), Hashtag(Text='CA'), Hashtag(Text='UnitedStates')]",18,1
15,10/28/19 8:15,"California, United States of America
ML 3.3 (4 min ago)
1km 38.81°N 122.78°W
Oct 28, 2019 08:10:43 UTC
#earthquake https://t.co/KrJsCFB1IB","{'type': 'Point', 'coordinates': [38.81, -122.78]}",[Hashtag(Text='earthquake')],18,0
16,10/28/19 8:15,"USGS reports a M3.3 #earthquake 4km NNW of The Geysers, CA on 10/28/19 @ 8:10:43 UTC https://t.co/RSzPI3A7e5 #quake","{'type': 'Point', 'coordinates': [38.8058319, -122.7766647]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",18,1
17,10/28/19 8:14,"3.3 earthquake, 4km NNW of The Geysers, CA. 2019-10-28 08:10:43 UTC at epicenter (4m ago, depth 1km). https://t.co/KI1DXbHUFn","{'type': 'Point', 'coordinates': [38.805832, -122.776665]}",[],18,1
18,10/28/19 8:11,"Md 2.47 earthquake (automatic) occured at 2019-10-28T08:08:09 UTC, 2km NNW of The Geysers, CA https://t.co/UsWYakk1s4","{'type': 'Point', 'coordinates': [38.7965012, -122.7671661]}",[],18,1
19,10/28/19 8:11,"California, United States of America
MD 2.5 (3 min ago)
0km 38.80°N 122.77°W
Oct 28, 2019 08:08:09 UTC
#earthquake","{'type': 'Point', 'coordinates': [38.8, -122.77]}",[Hashtag(Text='earthquake')],18,0
20,10/28/19 8:11,"USGS reports a M2.47 #earthquake 2km NNW of The Geysers, CA on 10/28/19 @ 8:08:09 UTC https://t.co/I8SPhPz1VZ #quake","{'type': 'Point', 'coordinates': [38.7965012, -122.7671661]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",18,1
21,10/28/19 6:50,"2.5 magnitude #earthquake. 8 km from Cobb, #CA, United States https://t.co/QlnoI4kNR0","{'type': 'Point', 'coordinates': [38.834, -122.811]}","[Hashtag(Text='earthquake'), Hashtag(Text='CA')]",18,1
22,10/28/19 6:49,"California, United States of America
MD 2.5 (4 min ago)
1km 38.83°N 122.81°W
Oct 28, 2019 06:45:30 UTC
#earthquake","{'type': 'Point', 'coordinates': [38.83, -122.81]}",[Hashtag(Text='earthquake')],18,0
23,10/28/19 6:49,"USGS reports a M2.51 #earthquake 8km W of Cobb, CA on 10/28/19 @ 6:45:30 UTC https://t.co/gPn18jjRli #quake","{'type': 'Point', 'coordinates': [38.8334999, -122.8111649]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",18,1
24,10/28/19 6:48,"Md 2.51 earthquake (automatic) occured at 2019-10-28T06:45:30 UTC, 8km W of Cobb, CA https://t.co/QwoDLEZxLT","{'type': 'Point', 'coordinates': [38.8334999, -122.8111649]}",[],18,1
25,10/28/19 2:15,"1.7 magnitude #earthquake. 7 km from #Cobb, CA, United States https://t.co/1Ra80WbT8r","{'type': 'Point', 'coordinates': [38.83, -122.8]}","[Hashtag(Text='earthquake'), Hashtag(Text='Cobb')]",18,1
26,10/28/19 2:13,"USGS reports a M1.67 #earthquake 7km W of Cobb, CA on 10/28/19 @ 2:08:31 UTC https://t.co/3Uq1C4VfuF #quake","{'type': 'Point', 'coordinates': [38.829834, -122.8000031]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",18,1
27,10/27/19 0:30,"2.0 magnitude #earthquake. 7 km from #Cobb, CA, United States https://t.co/S01dyVNrgN","{'type': 'Point', 'coordinates': [38.817, -122.808]}","[Hashtag(Text='earthquake'), Hashtag(Text='Cobb')]",18,1
28,10/27/19 0:25,"USGS reports a M1.98 #earthquake 6km NW of The Geysers, CA on 10/27/19 @ 0:22:18 UTC https://t.co/FPZIs7AWg4 #quake","{'type': 'Point', 'coordinates': [38.8171654, -122.8079987]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",18,1
29,10/26/19 23:37,"Tonight’s show at Loch Lomond, Roadhouse on Cobb Mountain in Loch Lomond, California is still ON despite power outa… https://t.co/fv5nijbsZ5","{'type': 'Point', 'coordinates': [38.86333354, -122.71820706]}",[],18,0
30,10/26/19 22:45,"USGS reports a M1.23 #earthquake 6km WNW of Cobb, CA on 10/26/19 @ 22:41:27 UTC https://t.co/JQzZQUBpAT #quake","{'type': 'Point', 'coordinates': [38.8364983, -122.7963333]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",18,1
31,10/26/19 21:49,"USGS reports a M1.34 #earthquake 2km WNW of The Geysers, CA on 10/26/19 @ 21:44:44 UTC https://t.co/zRGyue4ra1 #quake","{'type': 'Point', 'coordinates': [38.7816658, -122.7724991]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",18,1
32,10/26/19 21:42,"#KincadeFire 🔥 unofficial, automated update.
Near Cobb, CA. ⚠️ DO NOT USE FOR SAFETY PURPOSES - See officials inste… https://t.co/dYEyVQ0B1z","{'type': 'Point', 'coordinates': [38.792458, -122.780053]}",[Hashtag(Text='KincadeFire')],18,0
33,10/26/19 20:05,"2.2 magnitude #earthquake. 7 km from Cobb, #CA, United States https://t.co/AaYCS94Mts","{'type': 'Point', 'coordinates': [38.774, -122.777]}","[Hashtag(Text='earthquake'), Hashtag(Text='CA')]",18,1
34,10/26/19 20:05,"California, United States of America
MD 2.2 (4 min ago)
0km 38.77°N 122.78°W
Oct 26, 2019 20:01:08 UTC
#earthquake","{'type': 'Point', 'coordinates': [38.77, -122.78]}",[Hashtag(Text='earthquake')],18,1
35,10/26/19 20:03,"USGS reports a M2.21 #earthquake 2km W of The Geysers, CA on 10/26/19 @ 20:01:08 UTC https://t.co/V9awSbXLUM #quake","{'type': 'Point', 'coordinates': [38.7741661, -122.7768326]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",18,1
36,10/26/19 16:18,"USGS reports a M2.13 #earthquake 1km SSW of The Geysers, CA on 10/26/19 @ 16:15:04 UTC https://t.co/0ORjV9A5F5 #quake","{'type': 'Point', 'coordinates': [38.7724991, -122.7593307]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",18,1
37,10/26/19 16:17,"California, United States of America
MD 2.1 (2 min ago)
0km 38.77°N 122.76°W
Oct 26, 2019 16:15:04 UTC
#earthquake","{'type': 'Point', 'coordinates': [38.77, -122.76]}",[Hashtag(Text='earthquake')],18,0
0,10/28/19 15:43,"#KincadeFire 🔥 unofficial, automated update.
At Geyserville, CA. ⚠️ DO NOT USE FOR SAFETY PURPOSES - See officials… https://t.co/TqoPCB5YSv","{'type': 'Point', 'coordinates': [38.74856711, -122.81054615]}",[Hashtag(Text='KincadeFire')],19,0
1,10/28/19 15:30,"California, United States of America
MD 2.0 (3 min ago)
2km 38.83°N 122.81°W
Oct 28, 2019 15:26:58 UTC
#earthquake","{'type': 'Point', 'coordinates': [38.83, -122.81]}",[Hashtag(Text='earthquake')],19,0
2,10/28/19 15:30,"USGS reports a M2.05 #earthquake 7km NW of The Geysers, CA on 10/28/19 @ 15:26:58 UTC https://t.co/50FKIho0h0 #quake","{'type': 'Point', 'coordinates': [38.8291664, -122.8066635]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",19,1
3,10/28/19 15:15,"1.6 magnitude #earthquake. 8 km from #Cobb, CA, United States https://t.co/jtCUzUYf0a","{'type': 'Point', 'coordinates': [38.806, -122.812]}","[Hashtag(Text='earthquake'), Hashtag(Text='Cobb')]",19,1
